lon,lat,distance_km,elevation_m
85.39705082411739,28.294550824950452,18.701645358997194,1933.0
85.39671292702943,28.29421292732749,18.7516497583528,1933.0
85.3969305858095,28.293875030300217,18.801654157708406,1958.0
85.39666666667767,28.293512317280314,18.851658557064017,1970.0
85.39666666666744,28.293061069746166,18.901662956419624,2008.0
85.39638888889766,28.292703007038075,18.95166735577523,2030.0
85.39638888889269,28.292251759500253,19.00167175513084,2087.0
85.39607311047097,28.291906446981702,19.051676154486447,2087.0
85.39573521646955,28.291568553585808,19.10168055384205,2087.0
85.3953973245914,28.291230659424354,19.15168495319766,2067.0
85.3949657659123,28.2911453453115,19.20168935255327,2031.0
85.39457987230841,28.291388888959506,19.251693751908874,1980.0
85.39419631094458,28.291140758969803,19.301698151264482,1977.0
85.39385841723727,28.29080286763366,19.351702550620093,1965.0
85.39352052565314,28.290464975532064,19.401706949975697,1961.0
85.39318263619217,28.290127082665048,19.451711349331305,1939.0
85.39305274456346,28.289719411239773,19.501715748686912,1939.0
85.39268284263714,28.289444444508128,19.55172014804252,1937.0
85.39228329811444,28.28922774424912,19.601724547398128,1933.0
85.39194540843889,28.288889854838683,19.651728946753735,1933.0
85.39157743095681,28.288611111172784,19.701733346109343,1913.0
85.39117596731398,28.288824032872885,19.75173774546495,1910.0
85.3908380782061,28.28861585600025,19.801742144820558,1908.0
85.3908333333454,28.28816620100927,19.851746544176162,1903.0
85.39057829536968,28.28780051766517,19.901750943531773,1902.0
85.39014674418443,28.287646744427665,19.95175534288738,1902.0
85.38971519382822,28.287492971654757,20.001759742242985,1903.0
85.38937730650656,28.287155085203107,20.051764141598596,1913.0
85.38903942077147,28.287071690598733,20.101768540954204,1926.0
85.3887015336455,28.287034867851293,20.151772940309808,1932.0
85.38836364794243,28.286696981477235,20.201777339665416,1932.0
85.38786929585457,28.2866666668223,20.251781739021027,1932.0
85.38750055015734,28.286389441969828,20.30178613837663,1922.0
85.38716266458785,28.286051557335096,20.35179053773224,1890.0
85.386824781141,28.285713671935408,20.40179493708785,1890.0
85.3863954484912,28.285555555838023,20.451799336443454,1890.0
85.38596169124706,28.28540613593403,20.50180373579906,1918.0
85.3855301466275,28.285252368930923,20.55180813515467,1921.0
85.38519226352568,28.2850855144745,20.601812534510277,1921.0
85.38485437991854,28.285132157939632,20.651816933865884,1921.0
85.38472222222258,28.28472525197685,20.701821333221492,1917.0
85.3843866072292,28.28438660934135,20.7518257325771,1916.0
85.38404872573426,28.284048727095467,20.801830131932707,1892.0
85.3838888888913,28.283651108508018,20.851834531288315,1871.0
85.38358095347274,28.28330318206659,20.90183893064392,1864.0
85.38324307076299,28.282965303589123,20.95184332999953,1859.0
85.38290519017549,28.28262742434699,21.001847729355138,1855.0
85.38256731171025,28.282289544340237,21.051852128710742,1852.0
85.38222943536722,28.281951663568883,21.101856528066353,1847.0
85.38186465952751,28.281666666724433,21.15186092742196,1836.0
85.38146002468194,28.28146002486774,21.201865326777565,1835.0
85.38133013779253,28.281052360177387,21.251869726133172,1835.0
85.38093180537024,28.280833333398082,21.301874125488784,1835.0
85.38056072739124,28.2805607274091,21.351878524844388,1835.0
85.38022285066853,28.28077840637879,21.401882924199995,1833.0
85.38000000001522,28.28040193474696,21.451887323555603,1830.0
85.37996307791508,28.27996307802753,21.50189172291121,1828.0
85.3795758525886,28.27972222229267,21.551896122266818,1828.0
85.37919367187133,28.2794714497348,21.601900521622426,1828.0
85.37876214167123,28.279317697468716,21.651904920978033,1827.0
85.37833061232494,28.279169387685197,21.70190932033364,1825.0
85.37796078507473,28.279444444508073,21.75191371968925,1824.0
85.37756120786068,28.27966101454071,21.801918119044853,1818.0
85.37722333300877,28.27944555523489,21.851922518400464,1814.0
85.37688545865892,28.279107681044284,21.90192691775607,1806.0
85.3767857484886,28.278769807322576,21.951931317111676,1806.0
85.37694444444672,28.278371811773948,22.001935716467287,1799.0
85.37666666668062,28.2780137743088,22.051940115822894,1799.0
85.37666666677544,28.27756252924863,22.1019445151785,1795.0
85.37666666677006,28.277111284159847,22.151948914534106,1789.0
85.37667162912335,28.27666170422838,22.201953313889717,1787.0
85.37694444445448,28.276302004041266,22.251957713245325,1784.0
85.37694444444676,28.275850758824205,22.30196211260093,1774.0
85.37726926705653,28.275508511734216,22.35196651195654,1773.0
85.37750000000467,28.275134691555042,22.401970911312148,1773.0
85.37773701860924,28.274762981521363,22.451975310667752,1771.0
85.37750000000507,28.274418626646245,22.50197971002336,1771.0
85.37750000004174,28.273967381213126,22.55198410937897,1770.0
85.37757111217907,28.273539999130726,22.601988508734575,1770.0
85.37777777778221,28.27315810512206,22.651992908090183,1770.0
85.37751669452348,28.272794473272874,22.701997307445794,1772.0
85.37722222222544,28.272442046010863,22.752001706801398,1772.0
